Time,Open,High,Low,Close,Volume
2013-05-16T17:00:00+0000,1234.0,1234.0,1234.0,1234.0,3
2013-05-21T16:00:00+0000,1240.0,1240.0,1240.0,1240.0,1
2013-05-22T14:00:00+0000,1241.0,1241.0,1241.0,1241.0,1
2013-05-30T16:00:00+0000,1290.25,1290.25,1290.25,1290.25,1
2013-05-31T13:00:00+0000,1303.0,1303.0,1303.0,1303.0,2
2013-05-31T16:00:00+0000,1313.0,1313.0,1313.0,1313.0,2
2013-06-13T13:00:00+0000,1305.0,1305.0,1305.0,1305.0,1
2013-07-15T15:00:00+0000,1260.0,1260.0,1258.125,1258.125,2
2013-07-17T16:00:00+0000,1275.125,1275.125,1275.125,1275.125,1
2013-07-18T14:00:00+0000,1261.625,1261.625,1261.625,1261.625,3
2013-07-19T16:00:00+0000,1270.25,1270.25,1270.25,1270.25,2
2013-07-23T03:00:00+0000,1279.0,1279.0,1279.0,1279.0,1
2013-07-24T14:00:00+0000,1264.0,1264.0,1264.0,1264.0,1
2013-07-26T15:00:00+0000,1228.0,1228.0,1228.0,1228.0,1
2013-07-31T15:00:00+0000,1215.0,1215.0,1215.0,1215.0,2
2013-08-01T18:00:00+0000,1198.0,1198.0,1198.0,1198.0,1
2013-08-12T17:00:00+0000,1224.0,1224.0,1224.0,1224.0,1
2013-08-12T18:00:00+0000,1228.125,1228.125,1228.125,1228.125,1
2013-08-13T01:00:00+0000,1237.875,1238.5,1237.875,1238.5,10
2013-08-15T15:00:00+0000,1246.625,1246.625,1246.625,1246.625,2
2013-08-16T15:00:00+0000,1244.125,1244.125,1244.125,1244.125,1
2013-08-16T17:00:00+0000,1239.5,1239.5,1239.5,1239.5,1
2013-08-19T14:00:00+0000,1246.5,1252.875,1246.5,1252.875,6
2013-08-21T11:00:00+0000,1264.0,1264.0,1264.0,1264.0,1
2013-08-21T12:00:00+0000,1266.25,1267.625,1266.25,1267.625,7
2013-08-22T13:00:00+0000,1256.875,1256.875,1256.875,1256.875,1
2013-08-22T14:00:00+0000,1264.0,1264.0,1264.0,1264.0,1
2013-08-22T15:00:00+0000,1258.0,1258.0,1258.0,1258.0,2
2013-08-22T16:00:00+0000,1262.0,1262.0,1262.0,1262.0,1
2013-08-23T13:00:00+0000,1272.25,1272.25,1272.25,1272.25,1
2013-08-23T14:00:00+0000,1274.0,1274.0,1274.0,1274.0,2
2013-08-23T18:00:00+0000,1272.5,1272.5,1272.5,1272.5,1
2013-08-26T14:00:00+0000,1313.0,1313.0,1313.0,1313.0,3
2013-08-26T15:00:00+0000,1318.875,1318.875,1318.875,1318.875,1
2013-08-27T00:00:00+0000,1316.0,1316.0,1316.0,1316.0,1
2013-08-29T00:00:00+0000,1320.0,1320.0,1320.0,1320.0,3
2013-08-29T15:00:00+0000,1317.75,1317.75,1317.75,1317.75,1
2013-08-29T18:00:00+0000,1309.375,1309.375,1309.375,1309.375,1
2013-08-30T15:00:00+0000,1292.875,1292.875,1292.875,1292.875,1
2013-09-04T08:00:00+0000,1315.0,1315.0,1315.0,1315.0,4
2013-09-05T12:00:00+0000,1292.125,1292.125,1292.125,1292.125,1
2013-09-05T15:00:00+0000,1304.0,1304.0,1304.0,1304.0,1
2013-09-06T13:00:00+0000,1318.0,1318.0,1318.0,1318.0,1
2013-09-06T14:00:00+0000,1309.125,1309.125,1309.125,1309.125,1
2013-09-06T15:00:00+0000,1308.625,1308.625,1307.625,1307.625,3
2013-09-06T17:00:00+0000,1317.0,1317.0,1314.5,1314.5,2
2013-09-10T13:00:00+0000,1307.375,1308.0,1304.0,1304.0,10
2013-09-10T15:00:00+0000,1303.5,1303.5,1303.0,1303.0,2
2013-09-12T18:00:00+0000,1330.75,1330.75,1330.75,1330.75,1
2013-09-13T11:00:00+0000,1329.625,1329.625,1329.625,1329.625,1
2013-09-13T13:00:00+0000,1319.125,1319.125,1319.125,1319.125,1
2013-09-16T16:00:00+0000,1287.0,1287.0,1285.5,1285.5,4
2013-09-18T14:00:00+0000,1307.25,1307.25,1307.25,1307.25,3
2013-09-19T17:00:00+0000,1296.0,1296.0,1296.0,1296.0,1
2013-09-20T14:00:00+0000,1282.25,1282.25,1282.25,1282.25,1
2013-09-20T17:00:00+0000,1277.0,1277.0,1277.0,1277.0,2
2013-09-27T13:00:00+0000,1279.0,1279.0,1279.0,1279.0,1
2013-10-01T14:00:00+0000,1235.0,1235.0,1235.0,1235.0,1
2013-10-01T17:00:00+0000,1237.5,1237.5,1237.5,1237.5,3
2013-10-02T14:00:00+0000,1243.0,1243.0,1243.0,1243.0,1
2013-10-02T16:00:00+0000,1241.75,1241.75,1241.75,1241.75,2
2013-10-03T17:00:00+0000,1248.0,1248.0,1248.0,1248.0,4
2013-10-04T13:00:00+0000,1248.0,1248.0,1248.0,1248.0,4
2013-10-04T16:00:00+0000,1262.0,1262.0,1262.0,1262.0,1
2013-10-11T18:00:00+0000,1243.0,1243.0,1243.0,1243.0,1
2013-10-14T00:00:00+0000,1238.125,1238.125,1238.125,1238.125,2
2013-10-14T13:00:00+0000,1244.5,1244.5,1244.5,1244.5,2
2013-10-14T15:00:00+0000,1250.0,1250.0,1250.0,1250.0,3
2013-10-14T16:00:00+0000,1247.0,1247.0,1247.0,1247.0,2
2013-10-15T15:00:00+0000,1242.25,1242.25,1242.25,1242.25,2
2013-10-16T00:00:00+0000,1244.0,1244.0,1244.0,1244.0,1
2013-10-16T14:00:00+0000,1248.5,1248.5,1248.5,1248.5,2
2013-10-16T16:00:00+0000,1249.0,1249.0,1249.0,1249.0,1
