Time,Open,High,Low,Close,Volume
1979-09-27T05:00:00+0000,69.8,71.0,69.8,70.5,0
1979-09-28T05:00:00+0000,71.2,72.05,71.2,71.85,0
1979-10-01T05:00:00+0000,72.5,73.35,72.5,73.0,0
1979-10-02T05:00:00+0000,73.5,74.2,71.5,71.85,0
1979-10-03T05:00:00+0000,71.85,72.0,71.0,71.9,0
1979-10-04T05:00:00+0000,71.75,71.75,70.4,70.4,0
1979-10-05T05:00:00+0000,70.0,70.0,69.1,69.1,0
1979-10-08T05:00:00+0000,69.7,70.6,69.7,70.6,0
1979-10-09T05:00:00+0000,71.5,71.95,69.225,69.225,0
1979-10-10T05:00:00+0000,69.0,69.85,68.5,69.85,0
1979-10-11T05:00:00+0000,69.8,69.85,68.95,68.95,0
1979-10-12T05:00:00+0000,68.5,68.5,67.6,67.7,0
1979-10-15T05:00:00+0000,68.5,68.5,67.1,68.125,0
1979-10-16T05:00:00+0000,68.7,68.9,68.2,68.85,0
1979-10-17T05:00:00+0000,68.95,69.05,68.625,68.625,0
1979-10-18T05:00:00+0000,69.25,70.0,69.25,70.0,0
1979-10-19T05:00:00+0000,69.9,71.5,69.75,71.0,0
1979-10-22T05:00:00+0000,71.5,71.9,71.3,71.9,0
1979-10-23T05:00:00+0000,71.975,71.975,71.3,71.3,0
1979-10-24T05:00:00+0000,71.0,71.0,69.8,69.8,0
1979-10-25T05:00:00+0000,70.7,71.3,70.25,71.3,0
1979-10-26T05:00:00+0000,71.25,71.4,69.8,69.8,0
1979-10-29T06:00:00+0000,68.5,70.0,68.5,69.95,0
1979-10-30T06:00:00+0000,69.8,70.4,69.05,70.25,0
1979-10-31T06:00:00+0000,69.925,70.7,69.9,70.2,0
1979-11-01T06:00:00+0000,70.2,71.2,70.05,71.2,0
1979-11-02T06:00:00+0000,70.9,71.5,70.75,71.5,0
1979-11-05T06:00:00+0000,72.0,72.25,71.4,71.4,0
1979-11-06T06:00:00+0000,71.4,71.85,71.2,71.85,0
1979-11-07T06:00:00+0000,72.2,72.8,72.15,72.65,0
1979-11-08T06:00:00+0000,72.3,72.75,71.5,71.625,0
1979-11-09T06:00:00+0000,71.5,72.6,71.5,72.4,0
1979-11-12T06:00:00+0000,72.4,72.925,72.25,72.45,0
1979-11-13T06:00:00+0000,71.95,72.2,71.6,71.725,0
1979-11-14T06:00:00+0000,72.05,72.425,72.05,72.125,0
1979-11-15T06:00:00+0000,72.9,73.0,72.0,72.5,0
1979-11-16T06:00:00+0000,72.7,72.95,72.55,72.7,0
1979-11-19T06:00:00+0000,72.8,72.8,71.2,71.2,0
1979-11-20T06:00:00+0000,71.5,72.7,71.4,72.7,0
1979-11-21T06:00:00+0000,73.7,73.9,73.55,73.775,0
1979-11-23T06:00:00+0000,73.75,73.75,73.2,73.45,0
1979-11-26T06:00:00+0000,73.0,73.15,72.3,72.7,0
1979-11-27T06:00:00+0000,72.5,73.0,72.3,72.6,0
1979-11-28T06:00:00+0000,72.95,73.05,71.6,72.0,0
1979-11-29T06:00:00+0000,72.0,73.4,71.8,73.2,0
1979-11-30T06:00:00+0000,73.35,73.35,72.75,72.95,0
1979-12-03T06:00:00+0000,73.15,73.15,72.5,72.75,0
1979-12-04T06:00:00+0000,72.25,72.3,71.5,71.6,0
1979-12-05T06:00:00+0000,71.3,72.3,71.25,72.3,0
1979-12-06T06:00:00+0000,72.55,72.7,71.025,71.075,0
1979-12-07T06:00:00+0000,71.05,71.7,70.6,71.125,0
1979-12-10T06:00:00+0000,71.1,71.45,70.8,71.4,0
1979-12-11T06:00:00+0000,71.1,72.2,71.1,71.7,0
1979-12-12T06:00:00+0000,72.0,72.5,71.65,72.5,0
1979-12-13T06:00:00+0000,72.7,72.7,72.1,72.15,0
1979-12-14T06:00:00+0000,71.85,72.425,71.85,72.125,0
1979-12-17T06:00:00+0000,72.9,73.0,72.15,72.4,0
1979-12-18T06:00:00+0000,72.5,72.5,71.8,72.1,0
1979-12-19T06:00:00+0000,71.85,72.0,71.6,72.0,0
1979-12-20T06:00:00+0000,72.3,72.5,71.5,71.5,0
1979-12-21T06:00:00+0000,71.8,71.9,71.6,71.825,0
1979-12-26T06:00:00+0000,72.8,72.95,72.475,72.625,0
