Time,Open,High,Low,Close,Volume
2016-12-09T06:00:00+0000,130.96,130.96,130.96,130.96,0
2016-12-12T06:00:00+0000,130.63,130.63,130.63,130.63,0
2016-12-13T06:00:00+0000,130.71,130.71,130.71,130.71,0
2016-12-14T06:00:00+0000,130.88,130.88,130.88,130.88,0
2016-12-15T06:00:00+0000,130.71,130.71,130.71,130.71,0
2016-12-16T06:00:00+0000,130.91,130.91,130.91,130.91,0
2016-12-19T06:00:00+0000,131.17,131.17,131.17,131.17,0
2016-12-20T06:00:00+0000,131.09,131.09,131.09,131.09,0
2016-12-21T06:00:00+0000,131.14,131.14,131.14,131.14,0
2016-12-22T06:00:00+0000,131.12,131.12,131.12,131.12,0
2016-12-23T06:00:00+0000,131.23,131.23,131.23,131.23,0
2016-12-27T06:00:00+0000,131.54,131.54,131.54,131.54,0
2016-12-28T06:00:00+0000,131.49,131.49,131.49,131.49,0
2016-12-29T06:00:00+0000,131.5,131.5,131.5,131.5,0
2016-12-30T06:00:00+0000,131.42,131.42,131.42,131.42,0
2017-01-02T06:00:00+0000,131.55,131.55,131.55,131.55,0
2017-01-03T06:00:00+0000,131.31,131.31,131.31,131.31,0
2017-01-04T06:00:00+0000,131.34,131.34,131.34,131.34,0
2017-01-05T06:00:00+0000,131.26,131.26,131.26,131.26,0
2017-01-06T06:00:00+0000,131.13,131.13,131.13,131.13,0
2017-01-09T06:00:00+0000,131.18,131.18,131.18,131.18,0
2017-01-10T06:00:00+0000,131.28,131.28,131.28,131.28,0
2017-01-11T06:00:00+0000,131.36,131.36,131.36,131.36,0
2017-01-12T06:00:00+0000,131.46,131.46,131.46,131.46,0
2017-01-13T06:00:00+0000,131.39,131.39,131.39,131.39,0
2017-01-16T06:00:00+0000,131.56,131.56,131.56,131.56,0
2017-01-17T06:00:00+0000,131.62,131.62,131.62,131.62,0
2017-01-18T06:00:00+0000,131.42,131.42,131.42,131.42,0
2017-01-19T06:00:00+0000,131.29,131.29,131.29,131.29,0
2017-01-20T06:00:00+0000,131.05,131.05,131.05,131.05,0
2017-01-23T06:00:00+0000,132.26,132.26,132.26,132.26,0
2017-01-24T06:00:00+0000,132.14,132.14,132.14,132.14,0
2017-01-25T06:00:00+0000,131.82,131.82,131.82,131.82,0
2017-01-26T06:00:00+0000,131.71,131.71,131.71,131.71,0
2017-01-27T06:00:00+0000,131.76,131.76,131.76,131.76,0
2017-01-30T06:00:00+0000,131.86,131.86,131.86,131.86,0
2017-01-31T06:00:00+0000,131.94,131.94,131.94,131.94,0
2017-02-01T06:00:00+0000,131.9,131.9,131.9,131.9,0
2017-02-02T06:00:00+0000,132.18,132.18,132.18,132.18,0
2017-02-03T06:00:00+0000,132.24,132.24,132.24,132.24,0
2017-02-06T06:00:00+0000,132.57,132.57,132.57,132.57,0
2017-02-07T06:00:00+0000,132.61,132.61,132.61,132.61,0
2017-02-08T06:00:00+0000,132.89,132.89,132.89,132.89,20
2017-02-09T06:00:00+0000,132.72,132.73,132.69,132.69,0
2017-02-10T06:00:00+0000,132.66,132.66,132.66,132.66,0
2017-02-13T06:00:00+0000,132.63,132.63,132.63,132.63,0
2017-02-14T06:00:00+0000,132.59,132.59,132.59,132.59,0
2017-02-15T06:00:00+0000,132.55,132.55,132.55,132.55,0
2017-02-16T06:00:00+0000,132.59,132.59,132.59,132.59,0
2017-02-17T06:00:00+0000,132.82,132.82,132.82,132.82,0
2017-02-20T06:00:00+0000,132.98,132.98,132.98,132.98,0
2017-02-21T06:00:00+0000,132.99,132.99,132.99,132.99,0
2017-02-22T06:00:00+0000,133.31,133.31,133.31,133.31,0
2017-02-23T06:00:00+0000,133.51,133.51,133.51,133.51,0
2017-02-24T06:00:00+0000,133.7,133.7,133.7,133.7,0
2017-02-27T06:00:00+0000,133.63,133.63,133.63,133.63,0
2017-02-28T06:00:00+0000,133.59,133.59,133.59,133.59,0
2017-03-01T06:00:00+0000,133.08,133.08,133.08,133.08,0
2017-03-02T06:00:00+0000,132.98,132.98,132.98,132.98,0
2017-03-03T06:00:00+0000,132.7,132.7,132.7,132.7,0
2017-03-06T06:00:00+0000,132.73,132.73,132.73,132.73,1
2017-03-07T06:00:00+0000,133.0,133.0,132.9,132.9,132
2017-03-08T06:00:00+0000,132.65,132.67,132.54,132.54,100
2017-03-09T06:00:00+0000,132.48,132.48,132.3,132.36,12
2017-03-10T06:00:00+0000,132.14,132.14,131.8,131.8,1
2017-03-13T05:00:00+0000,131.87,131.87,131.83,131.83,22
2017-03-14T05:00:00+0000,131.75,132.0,131.73,131.99,2
2017-03-15T05:00:00+0000,132.15,132.23,132.15,132.17,1
2017-03-16T05:00:00+0000,132.01,132.01,132.0,132.0,1
2017-03-17T05:00:00+0000,131.7,131.96,131.7,131.96,695
2017-03-20T05:00:00+0000,131.84,132.01,131.8,131.99,1244
2017-03-21T05:00:00+0000,131.75,131.76,131.58,131.72,923
2017-03-22T05:00:00+0000,131.77,132.01,131.77,131.96,511
2017-03-23T05:00:00+0000,131.92,132.05,131.87,131.87,8
2017-03-24T05:00:00+0000,131.78,131.93,131.74,131.89,1199
2017-03-27T05:00:00+0000,132.23,132.23,131.79,131.79,3767
2017-03-28T05:00:00+0000,131.76,132.04,131.76,131.99,1297
2017-03-29T05:00:00+0000,131.97,132.4,131.97,132.4,295
2017-03-30T05:00:00+0000,132.46,132.53,132.46,132.5,4359
2017-03-31T05:00:00+0000,132.43,132.53,132.41,132.52,989
2017-04-03T05:00:00+0000,132.53,132.94,132.53,132.89,1039
2017-04-04T05:00:00+0000,133.03,133.09,132.95,132.98,806
2017-04-05T05:00:00+0000,132.92,133.02,132.91,133.02,45
2017-04-06T05:00:00+0000,133.07,133.07,132.95,132.95,1532
2017-04-07T05:00:00+0000,133.02,133.2,133.02,133.2,231
2017-04-10T05:00:00+0000,133.3,133.32,133.22,133.29,26
2017-04-11T05:00:00+0000,133.34,133.39,133.33,133.39,4512
2017-04-12T05:00:00+0000,133.38,133.41,133.35,133.37,110
2017-04-13T05:00:00+0000,133.46,133.54,133.45,133.49,235
2017-04-18T05:00:00+0000,133.49,133.52,133.38,133.49,3138
2017-04-19T05:00:00+0000,133.45,133.46,133.11,133.14,32
2017-04-20T05:00:00+0000,133.16,133.16,132.96,133.02,86
2017-04-21T05:00:00+0000,132.96,133.0,132.95,133.0,37
2017-04-24T05:00:00+0000,132.29,132.37,132.25,132.28,201
2017-04-25T05:00:00+0000,132.18,132.18,132.08,132.12,2628
2017-04-26T05:00:00+0000,132.22,132.29,132.22,132.29,7149
2017-04-27T05:00:00+0000,132.25,132.66,132.25,132.66,452
2017-04-28T05:00:00+0000,132.39,132.66,132.39,132.61,1354
2017-05-02T05:00:00+0000,132.55,132.55,132.49,132.52,3189
2017-05-03T05:00:00+0000,132.53,132.58,132.46,132.51,8865
2017-05-04T05:00:00+0000,132.39,132.39,132.17,132.22,1811
2017-05-05T05:00:00+0000,132.22,132.32,132.0,132.01,12614
2017-05-08T05:00:00+0000,132.14,132.19,131.98,132.01,3935
2017-05-09T05:00:00+0000,131.96,132.04,131.91,132.01,31515
2017-05-10T05:00:00+0000,131.97,132.15,131.97,132.05,8017
2017-05-11T05:00:00+0000,131.97,132.08,131.85,132.04,6474
2017-05-12T05:00:00+0000,132.09,132.25,132.07,132.21,4445
2017-05-15T05:00:00+0000,132.17,132.26,132.15,132.15,8401
2017-05-16T05:00:00+0000,132.12,132.12,132.05,132.11,7645
2017-05-17T05:00:00+0000,132.16,132.6,132.11,132.38,12094
2017-05-18T05:00:00+0000,132.5,132.69,132.4,132.53,3181
2017-05-19T05:00:00+0000,132.5,132.52,132.39,132.41,17356
2017-05-22T05:00:00+0000,132.46,132.51,132.25,132.35,15890
2017-05-23T05:00:00+0000,132.42,132.49,132.21,132.32,21679
2017-05-24T05:00:00+0000,132.27,132.44,132.25,132.37,40921
2017-05-25T05:00:00+0000,132.46,132.6,132.46,132.54,55774
2017-05-26T05:00:00+0000,132.59,132.78,132.57,132.71,19309
2017-05-29T05:00:00+0000,132.72,133.0,132.69,132.99,86600
2017-05-30T05:00:00+0000,133.01,133.07,132.85,132.97,136116
2017-05-31T05:00:00+0000,132.97,133.02,132.86,133.0,210898
2017-06-01T05:00:00+0000,132.99,133.01,132.89,132.97,603690
2017-06-02T05:00:00+0000,132.96,133.12,132.95,133.07,536859
2017-06-05T05:00:00+0000,133.08,133.08,132.96,133.02,747312
2017-06-06T05:00:00+0000,133.09,133.22,133.04,133.2,679674
2017-06-07T05:00:00+0000,133.16,133.23,133.08,133.18,536281
2017-06-08T05:00:00+0000,133.13,133.22,132.94,133.15,331120
2017-06-09T05:00:00+0000,133.17,133.22,133.1,133.15,318636
2017-06-12T05:00:00+0000,133.18,133.26,133.12,133.16,296270
2017-06-13T05:00:00+0000,133.19,133.19,133.02,133.07,416220
2017-06-14T05:00:00+0000,133.13,133.21,132.98,133.19,768966
2017-06-15T05:00:00+0000,133.1,133.13,132.6,132.73,435223
2017-06-16T05:00:00+0000,132.72,132.91,132.56,132.87,329444
2017-06-19T05:00:00+0000,132.87,132.92,132.73,132.81,275627
2017-06-20T05:00:00+0000,132.81,132.92,132.76,132.82,499570
2017-06-21T05:00:00+0000,132.85,132.95,132.64,132.74,655742
2017-06-22T05:00:00+0000,132.72,132.8,132.49,132.76,331256
2017-06-23T05:00:00+0000,132.75,132.79,132.64,132.75,345627
2017-06-26T05:00:00+0000,132.71,132.85,132.68,132.73,691733
2017-06-27T05:00:00+0000,132.75,132.8,131.88,132.15,884089
2017-06-28T05:00:00+0000,131.78,132.46,131.76,132.18,600209
2017-06-29T05:00:00+0000,132.12,132.12,131.72,131.75,487041
2017-06-30T05:00:00+0000,131.75,131.96,131.65,131.7,344109
2017-07-03T05:00:00+0000,131.65,131.96,131.65,131.71,202476
2017-07-04T05:00:00+0000,131.82,131.97,131.79,131.83,443514
2017-07-05T05:00:00+0000,131.82,131.91,131.69,131.83,725151
2017-07-06T05:00:00+0000,131.78,131.82,131.3,131.34,450801
2017-07-07T05:00:00+0000,131.34,131.56,131.3,131.47,371728
2017-07-10T05:00:00+0000,131.46,131.67,131.46,131.58,315926
2017-07-11T05:00:00+0000,131.56,131.56,131.4,131.43,372546
2017-07-12T05:00:00+0000,131.52,131.68,131.43,131.66,426290
2017-07-13T05:00:00+0000,131.66,131.82,131.52,131.56,280960
2017-07-14T05:00:00+0000,131.62,131.77,131.47,131.49,289312
2017-07-17T05:00:00+0000,131.47,131.65,131.47,131.58,380829
