Time,Open,High,Low,Latest,Volume
2020-08-26T05:00:00+0000,1041.5,1041.5,1041.5,1041.5,0
2020-08-27T05:00:00+0000,1037.0,1037.0,1037.0,1037.0,0
2020-08-28T05:00:00+0000,1030.5,1030.5,1030.5,1030.5,0
2020-08-31T05:00:00+0000,1020.0,1020.0,1020.0,1020.0,0
2020-09-01T05:00:00+0000,1031.5,1031.5,1031.5,1031.5,0
2020-09-02T05:00:00+0000,1033.25,1033.25,1033.25,1033.25,0
2020-09-03T05:00:00+0000,1037.5,1037.5,1037.5,1037.5,0
2020-09-04T05:00:00+0000,1027.0,1027.0,1027.0,1027.0,0
2020-09-07T05:00:00+0000,1025.75,1025.75,1025.75,1025.75,0
2020-09-08T05:00:00+0000,1033.75,1033.75,1033.75,1033.75,0
2020-09-09T05:00:00+0000,1020.75,1020.75,1020.75,1020.75,0
2020-09-10T05:00:00+0000,1032.0,1032.0,1032.0,1032.0,0
2020-09-11T05:00:00+0000,1029.0,1029.0,1029.0,1029.0,0
2020-09-14T05:00:00+0000,1039.25,1039.25,1039.25,1039.25,0
2020-09-15T05:00:00+0000,1044.5,1044.5,1044.5,1044.5,0
2020-09-16T05:00:00+0000,1049.75,1049.75,1049.75,1049.75,0
2020-09-17T05:00:00+0000,1037.0,1037.0,1037.0,1037.0,0
2020-09-18T05:00:00+0000,1042.5,1042.5,1042.5,1042.5,0
2020-09-21T05:00:00+0000,1024.5,1024.5,1024.5,1024.5,0
2020-09-22T05:00:00+0000,1004.5,1004.5,1004.5,1004.5,0
2020-09-23T05:00:00+0000,1011.0,1011.0,1011.0,1011.0,0
2020-09-24T05:00:00+0000,987.75,987.75,987.75,987.75,0
2020-09-25T05:00:00+0000,990.75,990.75,990.75,990.75,0
2020-09-28T05:00:00+0000,1010.0,1010.0,1010.0,1010.0,0
2020-09-29T05:00:00+0000,1011.5,1011.5,1011.5,1011.5,0
2020-09-30T05:00:00+0000,1014.25,1014.25,1014.25,1014.25,0
2020-10-01T05:00:00+0000,1028.0,1028.0,1028.0,1028.0,0
2020-10-02T05:00:00+0000,1011.75,1011.75,1011.75,1011.75,0
2020-10-05T05:00:00+0000,1019.0,1019.0,1019.0,1019.0,0
2020-10-06T05:00:00+0000,1027.5,1027.5,1027.5,1027.5,0
2020-10-07T05:00:00+0000,1031.25,1031.25,1031.25,1031.25,0
2020-10-08T05:00:00+0000,1042.0,1042.0,1042.0,1042.0,0
2020-10-09T05:00:00+0000,1037.0,1037.0,1037.0,1037.0,0
2020-10-12T05:00:00+0000,1040.0,1040.0,1040.0,1040.0,0
2020-10-13T05:00:00+0000,1038.0,1038.0,1038.0,1038.0,0
2020-10-14T05:00:00+0000,1033.75,1033.75,1033.75,1033.75,0
2020-10-15T05:00:00+0000,1031.25,1031.25,1031.25,1031.25,0
2020-10-16T05:00:00+0000,1024.0,1024.0,1024.0,1024.0,0
2020-10-19T05:00:00+0000,1034.0,1034.0,1034.0,1034.0,0
2020-10-20T05:00:00+0000,1030.0,1030.0,1030.0,1030.0,0
2020-10-21T05:00:00+0000,1032.0,1032.0,1032.0,1032.0,0
2020-10-22T05:00:00+0000,1034.75,1034.75,1034.75,1034.75,0
2020-10-23T05:00:00+0000,1034.75,1034.75,1034.75,1034.75,0
2020-10-26T05:00:00+0000,1034.25,1034.25,1034.25,1034.25,0
2020-10-27T05:00:00+0000,1029.75,1029.75,1029.75,1029.75,0
2020-10-28T05:00:00+0000,1021.25,1021.25,1021.25,1021.25,0
2020-10-29T05:00:00+0000,1010.0,1010.0,1010.0,1010.0,0
2020-10-30T05:00:00+0000,999.5,999.5,999.5,999.5,0
