Time,Open,High,Low,Close,Volume
2019-06-14T05:00:00+0000,1526.5,1526.5,1526.5,1526.5,0
2019-06-17T05:00:00+0000,1520.0,1520.0,1520.0,1520.0,0
2019-06-18T05:00:00+0000,1509.0,1509.0,1509.0,1509.0,1
2019-06-19T05:00:00+0000,1496.5,1535.0,1496.5,1535.0,0
2019-06-20T05:00:00+0000,1540.0,1540.0,1540.0,1540.0,0
2019-06-21T05:00:00+0000,1526.0,1526.0,1526.0,1526.0,0
2019-06-24T05:00:00+0000,1527.5,1527.5,1527.5,1527.5,0
2019-06-25T05:00:00+0000,1523.5,1523.5,1523.5,1523.5,1
2019-06-26T05:00:00+0000,1507.75,1516.5,1507.75,1516.5,0
2019-06-27T05:00:00+0000,1535.0,1535.0,1535.0,1535.0,0
2019-06-28T05:00:00+0000,1533.5,1533.5,1533.5,1533.5,0
2019-07-01T05:00:00+0000,1566.5,1566.5,1566.5,1566.5,0
2019-07-02T05:00:00+0000,1572.0,1572.0,1572.0,1572.0,0
2019-07-03T05:00:00+0000,1562.0,1562.0,1562.0,1562.0,0
2019-07-04T05:00:00+0000,1572.0,1572.0,1572.0,1572.0,0
2019-07-05T05:00:00+0000,1574.5,1574.5,1574.5,1574.5,0
2019-07-08T05:00:00+0000,1560.5,1560.5,1560.5,1560.5,0
2019-07-09T05:00:00+0000,1557.0,1557.0,1557.0,1557.0,0
2019-07-10T05:00:00+0000,1553.5,1553.5,1553.5,1553.5,0
2019-07-11T05:00:00+0000,1560.5,1560.5,1560.5,1560.5,0
2019-07-12T05:00:00+0000,1558.5,1558.5,1558.5,1558.5,0
2019-07-16T05:00:00+0000,1551.0,1551.0,1551.0,1551.0,0
2019-07-17T05:00:00+0000,1549.5,1549.5,1549.5,1549.5,0
2019-07-18T05:00:00+0000,1516.5,1516.5,1516.5,1516.5,0
2019-07-19T05:00:00+0000,1545.5,1545.5,1545.5,1545.5,0
2019-07-22T05:00:00+0000,1538.5,1538.5,1538.5,1538.5,0
2019-07-23T05:00:00+0000,1550.5,1550.5,1550.5,1550.5,1
2019-07-24T05:00:00+0000,1540.25,1557.0,1540.25,1557.0,0
2019-07-25T05:00:00+0000,1560.0,1560.0,1560.0,1560.0,0
2019-07-26T05:00:00+0000,1553.5,1553.5,1553.5,1553.5,0
2019-07-29T05:00:00+0000,1550.5,1550.5,1550.5,1550.5,0
2019-07-30T05:00:00+0000,1557.5,1557.5,1557.5,1557.5,0
2019-07-31T05:00:00+0000,1547.5,1547.5,1547.5,1547.5,0
2019-08-01T05:00:00+0000,1549.5,1549.5,1549.5,1549.5,0
2019-08-02T05:00:00+0000,1516.0,1516.0,1516.0,1516.0,0
2019-08-05T05:00:00+0000,1488.5,1488.5,1488.5,1488.5,1
2019-08-06T05:00:00+0000,1438.25,1481.5,1438.25,1481.5,4
2019-08-07T05:00:00+0000,1467.25,1482.0,1467.25,1482.0,0
2019-08-08T05:00:00+0000,1481.0,1481.0,1481.0,1481.0,0
2019-08-09T05:00:00+0000,1486.0,1486.0,1486.0,1486.0,1
2019-08-13T05:00:00+0000,1455.25,1469.0,1455.25,1469.0,0
2019-08-14T05:00:00+0000,1481.5,1481.5,1481.5,1481.5,0
2019-08-15T05:00:00+0000,1466.0,1466.0,1466.0,1466.0,0
2019-08-16T05:00:00+0000,1467.5,1467.5,1467.5,1467.5,0
2019-08-19T05:00:00+0000,1476.5,1476.5,1476.5,1476.5,0
2019-08-20T05:00:00+0000,1488.5,1488.5,1488.5,1488.5,0
2019-08-21T05:00:00+0000,1479.5,1479.5,1479.5,1479.5,1
2019-08-22T05:00:00+0000,1468.25,1480.0,1468.25,1480.0,0
2019-08-23T05:00:00+0000,1484.5,1484.5,1484.5,1484.5,4
2019-08-26T05:00:00+0000,1466.5,1466.5,1436.0,1460.5,0
2019-08-27T05:00:00+0000,1471.5,1471.5,1471.5,1471.5,2
2019-08-28T05:00:00+0000,1465.25,1472.5,1465.25,1472.5,1
2019-08-29T05:00:00+0000,1463.0,1472.5,1463.0,1472.5,2
2019-08-30T05:00:00+0000,1470.0,1494.0,1470.0,1494.0,1
2019-09-02T05:00:00+0000,1479.5,1487.5,1479.5,1487.5,0
2019-09-03T05:00:00+0000,1493.0,1493.0,1493.0,1493.0,1
2019-09-04T05:00:00+0000,1477.75,1489.0,1477.75,1489.0,4
2019-09-05T05:00:00+0000,1507.5,1516.5,1502.25,1516.5,2
2019-09-06T05:00:00+0000,1500.25,1519.5,1500.25,1519.5,1
2019-09-09T05:00:00+0000,1523.25,1533.5,1523.25,1533.5,0
2019-09-10T05:00:00+0000,1540.5,1540.5,1540.5,1540.5,0
2019-09-11T05:00:00+0000,1565.5,1565.5,1565.5,1565.5,1
2019-09-12T05:00:00+0000,1563.25,1577.5,1563.25,1577.5,5
2019-09-13T05:00:00+0000,1587.75,1592.0,1586.0,1592.0,3
2019-09-17T05:00:00+0000,1590.0,1597.0,1590.0,1597.0,4
2019-09-18T05:00:00+0000,1609.5,1609.5,1583.0,1589.0,1
2019-09-19T05:00:00+0000,1594.75,1598.0,1594.75,1598.0,6
2019-09-20T05:00:00+0000,1599.25,1609.75,1589.25,1598.5,6
2019-09-24T05:00:00+0000,1600.25,1613.75,1600.25,1605.0,2
2019-09-25T05:00:00+0000,1593.75,1602.5,1592.0,1602.5,25
2019-09-26T05:00:00+0000,1590.0,1610.25,1590.0,1605.5,14
2019-09-27T05:00:00+0000,1596.25,1605.0,1584.5,1602.0,0
2019-09-30T05:00:00+0000,1585.5,1585.5,1585.5,1585.5,2
2019-10-01T05:00:00+0000,1582.0,1600.5,1582.0,1600.5,5
2019-10-02T05:00:00+0000,1592.75,1594.0,1581.25,1594.0,24
2019-10-03T05:00:00+0000,1578.25,1578.25,1555.0,1566.5,11
2019-10-04T05:00:00+0000,1546.5,1570.5,1545.0,1570.5,3
2019-10-07T05:00:00+0000,1563.75,1570.5,1552.5,1570.5,3
2019-10-08T05:00:00+0000,1580.25,1584.0,1578.25,1584.0,1
2019-10-09T05:00:00+0000,1573.5,1579.5,1573.5,1579.5,0
2019-10-10T05:00:00+0000,1579.0,1579.0,1579.0,1579.0,18
2019-10-11T05:00:00+0000,1590.75,1593.0,1582.25,1593.0,10
2019-10-15T05:00:00+0000,1605.0,1618.0,1605.0,1617.5,9
2019-10-16T05:00:00+0000,1620.0,1630.0,1618.75,1629.0,3
2019-10-17T05:00:00+0000,1623.0,1623.0,1619.0,1621.5,8
2019-10-18T05:00:00+0000,1620.0,1622.0,1614.0,1619.5,18
2019-10-21T05:00:00+0000,1615.0,1626.25,1612.25,1626.0,6
2019-10-23T05:00:00+0000,1628.5,1636.0,1628.0,1635.5,6
2019-10-24T05:00:00+0000,1638.5,1649.75,1638.5,1641.0,2
