Time,Open,High,Low,Latest,Volume
2024-09-30T05:00:00+0000,338.2,338.2,338.2,338.2,0
2024-10-01T05:00:00+0000,336.7,336.7,336.7,336.7,0
2024-10-02T05:00:00+0000,336.4,336.4,336.4,336.4,0
2024-10-03T05:00:00+0000,334.9,334.9,334.9,334.9,0
2024-10-04T05:00:00+0000,336.1,336.1,336.1,336.1,0
2024-10-07T05:00:00+0000,337.1,337.1,337.1,337.1,0
2024-10-08T05:00:00+0000,336.45,336.45,336.45,336.45,0
2024-10-09T05:00:00+0000,338.1,338.1,338.1,338.1,0
2024-10-10T05:00:00+0000,337.2,337.2,337.2,337.2,0
2024-10-11T05:00:00+0000,337.7,337.7,337.7,337.7,0
2024-10-14T05:00:00+0000,342.35,342.35,342.35,342.35,0
2024-10-15T05:00:00+0000,341.55,341.55,341.55,341.55,0
2024-10-16T05:00:00+0000,340.3,340.3,340.3,340.3,0
2024-10-17T05:00:00+0000,345.25,345.25,345.25,345.25,0
2024-10-18T05:00:00+0000,345.65,345.65,345.65,345.65,0
2024-10-21T05:00:00+0000,342.95,342.95,342.95,342.95,0
2024-10-22T05:00:00+0000,341.6,341.6,341.6,341.6,0
2024-10-23T05:00:00+0000,344.0,344.0,344.0,344.0,0
2024-10-24T05:00:00+0000,345.2,345.2,345.2,345.2,0
2024-10-25T05:00:00+0000,343.95,343.95,343.95,343.95,0
2024-10-28T05:00:00+0000,343.2,343.2,343.2,343.2,0
2024-10-29T05:00:00+0000,344.55,344.55,344.55,344.55,0
2024-10-30T05:00:00+0000,337.55,337.55,337.55,337.55,0
2024-10-31T05:00:00+0000,335.45,335.45,335.45,335.45,0
2024-11-01T05:00:00+0000,335.5,335.5,335.5,335.5,0
2024-11-04T06:00:00+0000,338.3,338.3,338.3,338.3,0
2024-11-05T06:00:00+0000,337.9,337.9,337.9,337.9,0
2024-11-06T06:00:00+0000,342.1,342.1,342.1,342.1,0
2024-11-07T06:00:00+0000,349.7,349.7,349.7,349.7,0
2024-11-08T06:00:00+0000,353.75,353.75,353.75,353.75,0
2024-11-11T06:00:00+0000,355.25,355.25,355.25,355.25,0
2024-11-12T06:00:00+0000,356.2,356.2,356.2,356.2,0
2024-11-13T06:00:00+0000,363.35,363.35,363.35,363.35,0
2024-11-14T06:00:00+0000,363.1,363.1,363.1,363.1,0
2024-11-15T06:00:00+0000,361.9,361.9,361.9,361.9,0
2024-11-18T06:00:00+0000,362.3,362.3,362.3,362.3,0
2024-11-19T06:00:00+0000,362.25,362.25,362.25,362.25,0
2024-11-20T06:00:00+0000,372.0,372.0,372.0,372.0,0
2024-11-21T06:00:00+0000,369.4,369.4,369.4,369.4,0
2024-11-22T06:00:00+0000,371.7,371.7,371.7,371.7,0
2024-11-25T06:00:00+0000,371.15,371.15,371.15,371.15,0
2024-11-26T06:00:00+0000,366.3,366.3,366.3,366.3,0
2024-11-27T06:00:00+0000,366.2,366.2,366.2,366.2,0
2024-11-28T06:00:00+0000,369.3,369.3,369.3,369.3,0
2024-11-29T06:00:00+0000,370.25,370.25,370.25,370.25,0
2024-12-02T06:00:00+0000,369.55,369.55,369.55,369.55,0
2024-12-03T06:00:00+0000,373.1,373.1,373.1,373.1,0
2024-12-04T06:00:00+0000,375.8,375.8,375.8,375.8,0
2024-12-05T06:00:00+0000,376.45,376.45,376.45,376.45,0
2024-12-06T06:00:00+0000,373.45,373.45,373.45,373.45,0
2024-12-09T06:00:00+0000,373.65,373.65,373.65,373.65,0
2024-12-10T06:00:00+0000,375.0,375.0,375.0,375.0,0
2024-12-11T06:00:00+0000,371.65,371.65,371.65,371.65,0
2024-12-12T06:00:00+0000,375.8,375.8,375.8,375.8,0
2024-12-13T06:00:00+0000,378.0,378.0,378.0,378.0,0
2024-12-16T06:00:00+0000,376.7,376.7,376.7,376.7,0
2024-12-17T06:00:00+0000,375.8,375.8,375.8,375.8,0
2024-12-18T06:00:00+0000,375.0,375.0,375.0,375.0,0
